0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-598.04034,68.33664,12.07486,14.67159,-6.3308454,7.9182863,-2.5322382,1.6493132,-12.410765,-1.1803119,0.0059934817,1.5840006,-6.3467083,2.9254951,-3.6534483,-0.48153782,-7.626168,-1.8205763,-2.8077,0.7167373,-7.092321,1.0589272,-5.198989,-0.7864575,-3.1365845,0.12179347,-5.138631,1.4638954,-3.3558831,-0.3526833,-2.2145667,-0.7552323,-1.4349828,-1.4820846,-2.415661,-0.7800037,-1.5983009,-1.9668014,-1.5824814,-0.9495239,disgust
-543.7525,55.616425,7.359772,12.733553,-6.533894,4.629062,-3.7846885,0.7083331,-8.5906925,1.3500382,-0.7898461,-0.35026428,-7.2744536,0.2941211,-3.7131526,-3.301344,-3.524562,0.35741585,-4.099905,-1.0351306,-6.684232,0.12844579,-3.9606338,-1.879904,-3.0779502,-0.9974829,-5.8609776,-1.5651292,-3.7111347,-0.7779231,-1.8808012,-0.44223842,-2.8219564,-1.758181,-2.279203,-0.35552314,1.4244869,2.2489817,0.9890694,1.1770854,disgust
-670.95044,46.826054,8.889081,12.633077,1.5016005,8.624074,-1.4995507,2.666062,-5.9088144,2.2354681,1.7827103,3.3483753,-3.6023083,3.4563673,-0.6055077,1.7026896,-1.9024286,1.6422039,-1.4970757,4.4498863,-2.482449,5.4989343,1.008849,1.4360561,0.4942215,1.092703,-1.0250318,3.0765514,0.4360886,4.266172,3.363314,4.3170652,2.5012355,1.8785213,0.3195953,0.7061361,0.8704172,1.5479277,1.0389531,0.91451705,surprised
-632.15314,46.480682,5.7327414,6.6751647,-2.1080317,5.089376,-5.1374354,1.1818473,-6.812137,-1.0051886,-1.9637314,0.7872999,-6.1455345,1.1125395,-0.2464084,-1.0705239,-4.0981402,1.6778536,-3.3006327,2.5398514,-2.5152712,4.1226606,1.5014187,1.6010013,1.5654806,3.7258584,0.25579834,5.4598184,3.5151596,6.4725475,5.171223,3.37405,2.5613804,2.6408317,0.7761197,0.83460474,0.53706,0.9042726,0.66928023,1.6771994,surprised
-582.729,47.671112,5.895596,12.563378,-1.057493,6.0458584,-1.0249134,3.2858107,-10.12722,0.3409475,-0.37946716,1.1960648,-4.5894723,0.7293897,-1.1802868,4.6816673,-3.5511694,2.4930117,-1.6694124,1.2450314,-4.947149,2.7431219,-2.4259238,0.107271515,-3.5201154,0.9157986,-1.9284675,1.7186619,1.6321826,4.2654333,4.02223,5.2598877,2.8469026,3.2668002,2.0224106,3.522106,2.804974,2.8458357,2.088146,1.7124848,surprised
-578.05975,51.188362,-2.9243946,8.502157,-2.8519769,7.8765993,-5.9250917,-4.1138735,-16.093376,0.75222224,-1.1784794,0.77184457,-5.2192516,-0.009130143,-3.7190087,3.0628905,-3.496062,-0.5056342,-3.1556158,0.6279279,-7.382433,2.9029095,2.4733272,5.915779,3.8388977,5.067736,-0.37285507,5.768334,-1.6210725,4.494322,5.701295,4.928133,6.5119805,5.0372076,1.6873553,0.7412442,-0.9867567,0.4523954,1.0948675,1.5012612,surprised
-592.57916,40.86638,0.7293974,10.677665,-1.4433672,4.86707,-4.2051315,0.4764341,-7.7726483,0.21964991,-1.1332667,1.7743013,-5.8117948,-0.19994704,-2.360551,-0.1477044,-2.2458034,0.06750471,-2.7584,1.928245,-3.2723265,3.7865803,1.7356838,2.429815,0.4632724,4.340715,1.5497429,8.478277,4.295922,7.023657,5.627941,4.5161123,2.227568,1.1303766,1.0765086,2.7443511,1.1843381,1.7090315,0.49874842,1.3771697,surprised
-508.7367,38.253082,-1.2732606,8.778751,-6.5067534,4.405126,-6.065782,3.5465682,-10.889424,0.4306082,-1.2823632,-0.023594758,-7.7646046,-0.06449754,-4.560738,-1.3917707,-6.4173374,0.33220583,-4.3425756,1.8250409,-2.9534607,4.6210685,0.3395466,4.9691973,3.970586,7.3020496,5.2582135,6.065331,0.7555119,2.0881424,0.9796728,2.7937512,2.1295705,1.9225632,1.1578573,-0.6451328,-1.2639308,1.0605929,0.50564706,0.39616305,surprised
-546.78876,39.208145,-0.15725978,8.500391,-4.260439,5.7441382,-6.775956,1.9515378,-11.554451,-0.32380193,-1.6197927,0.726834,-6.643902,0.7591973,-0.83213735,-0.8662403,-5.8276615,0.80583936,-4.169916,2.9962955,-0.62533796,7.1840067,2.0472124,1.972896,-1.9314759,1.8501596,-0.09932236,6.242865,2.672003,5.7508764,4.043839,4.607319,3.259271,2.2897081,0.31052512,-0.7822083,-0.5184044,1.2604718,0.70565224,0.7222746,surprised
-530.33435,31.53416,1.4433447,9.508928,-5.5582647,4.0305276,-7.176713,2.9363647,-12.129194,1.244885,-2.949302,-1.0445784,-7.59359,1.5924838,-2.6177588,-1.2428553,-5.739446,-0.8383197,-4.8421454,1.2510142,-3.0845401,4.848063,1.1093686,4.5742044,2.3185313,7.445368,5.142379,6.6886373,2.2669842,1.5559957,1.2121937,2.8075588,1.2991807,1.7827815,0.18408634,-0.95606714,-0.9898683,-0.0043945024,-0.6477983,-0.62514305,surprised
-686.393,63.113647,-4.459662,14.113541,-1.9175749,-1.2227263,-4.858022,-6.273964,-13.468405,-1.3032366,-9.6409,-0.807786,-10.650216,-1.1321487,-2.4574904,-7.220221,-9.49792,-1.7653633,-4.534313,-4.4336505,-5.5715513,-4.349147,-7.7110915,-3.384966,-3.2737348,-0.45937625,0.57465184,2.7706883,0.5584942,3.2034416,0.757006,2.6836295,3.280506,4.9199467,5.1473064,3.6041486,4.56549,1.4849771,0.39926565,-2.6616037,neutral
-692.24786,60.737324,-5.419442,14.910948,-0.8484895,0.027704308,-5.081204,-4.9726763,-11.936355,2.7796543,-9.188953,-1.6405857,-8.812678,-0.18233415,-1.7788246,-4.464082,-8.381711,0.026149973,-4.826553,-3.08144,-3.1600685,-1.7687434,-5.353711,-1.714324,-2.4062085,-0.22310045,1.2082981,2.8149197,-0.29448923,2.0313973,-1.4123238,1.70149,2.3206494,5.6311307,6.2929106,5.684117,6.1299553,4.833971,4.272542,0.6063584,neutral
-667.52325,61.18462,-3.9710205,12.142478,2.3092346,-0.22202648,-9.959596,-9.034259,-13.057487,3.4035017,-10.475607,0.13826527,-11.0281,-0.8151721,-2.569237,-7.0028763,-10.024976,-0.3238633,-6.723553,-4.4104676,-5.563068,-3.2143059,-6.439208,-2.6102433,-3.906081,0.7606088,-0.80976635,2.2020602,-0.4554631,5.937331,3.8333507,6.9565377,5.0691404,4.614153,2.3508382,1.9369833,3.374477,7.5164185,6.895757,3.246668,neutral
-679.79834,57.439137,0.1819251,10.990211,-0.32849354,2.027799,-6.858777,-6.6730857,-8.32218,3.4405658,-11.456733,0.7779084,-9.980857,-0.026015943,-3.2850323,-6.9142895,-7.282129,-0.5960947,-8.388378,-3.0610862,-5.314202,-3.0736353,-7.72429,-2.7411144,-5.4089108,-0.70810384,-2.5102334,1.5961223,-1.598985,3.4843454,1.4927775,2.9919124,2.187767,3.989436,3.1175025,5.258464,4.082748,6.727084,3.8784642,5.130458,neutral
-663.22925,61.925926,-4.7894373,12.175848,-1.982859,0.4218463,-4.757253,-3.6621568,-10.982066,-0.31520534,-10.199204,1.8248918,-11.125787,-0.6150466,-1.5092286,-4.5482864,-8.790375,-1.7659339,-5.5629992,-2.9023879,-4.51065,-2.3557758,-4.5508204,0.53987294,-0.8607431,3.7332022,2.0799994,4.6499143,0.8433565,4.9186554,2.16778,4.2270484,3.8233638,5.2465825,6.144437,5.0898476,5.330189,4.0826035,1.5661672,0.6222504,calm
-668.7829,72.09109,-5.494917,15.009784,-0.8444577,3.6978703,-5.4724407,-5.873288,-9.9303,-1.6973552,-8.140379,2.6210933,-13.683119,-0.12747066,-1.0640067,-3.7048721,-8.419794,-0.73444855,-3.1351578,-1.9829384,-5.2846537,-1.3770106,-3.6237457,-0.57705575,-1.2138997,2.7354243,2.3277032,3.621232,0.8633202,5.7452164,2.1987371,3.461578,1.6533396,3.2189155,4.72269,3.941508,5.683137,4.65868,1.7318782,0.44503653,calm
-674.3921,55.10803,-6.4885764,10.425608,-0.7500088,-0.83206123,-9.997682,-7.1956697,-13.114391,-1.3557009,-11.565911,-0.76454353,-13.4175825,-0.5998371,-4.1137486,-7.054962,-9.946213,-2.846198,-6.8790035,-5.059061,-7.2019057,-3.0091865,-7.900699,-3.5484316,-2.9230433,-0.26792598,-2.3945906,1.4682348,-1.9406222,4.52714,4.051772,7.22549,6.962565,6.808626,4.384313,2.7445157,3.7343256,3.224532,1.0080947,-2.1493266,calm
-675.8798,54.095726,-4.680368,12.651669,-0.15612715,-0.40996528,-9.16842,-8.435972,-11.533772,-1.2049744,-10.816377,-0.45781037,-13.645815,-0.52686,-3.2113345,-6.6623425,-9.315762,-0.71102965,-4.7884684,-3.1404939,-4.9379377,-1.0045046,-5.179005,-2.742731,-2.4707406,1.7151443,0.3389288,4.706556,1.1395041,5.7546835,1.1903524,1.1797743,1.2968061,2.7463999,6.8637104,5.9253826,6.6703286,4.8327436,1.4805427,-0.7961965,calm
-676.7696,56.993492,-6.591256,12.844738,-1.8005226,-0.06076019,-6.028054,-3.9445486,-11.625686,-3.7590587,-9.857128,0.17838731,-12.370812,-1.2065719,-2.7601724,-6.823931,-10.656163,-3.914827,-5.312936,-4.0626907,-5.8272853,-3.6225898,-7.950303,-3.456731,-4.5058947,-0.23007664,-0.66069335,3.2493927,1.6384909,4.512777,4.1429152,5.033563,5.1186295,4.623535,4.268238,1.4083992,2.772381,3.4056566,3.1996596,1.4148682,calm
-677.3776,66.28235,0.7206649,17.090225,2.827505,1.2497927,-2.8794875,-3.2645433,-10.913805,-0.06620425,-8.09988,0.52089125,-10.683644,-0.5652753,-0.4639904,-2.562164,-8.625396,-2.2282467,-4.522484,-4.2463274,-4.15224,-1.6587472,-4.412297,-2.4104226,-2.5971065,0.5412049,1.0432271,3.226947,0.62266546,4.4887614,2.623,3.6822708,4.6217437,4.843781,4.3449955,1.7678404,3.1966527,2.829461,1.5807791,0.10389625,calm
-677.0698,56.153713,-0.92744106,9.2718935,-2.4005353,0.3086967,-8.761705,-7.39559,-10.208206,-3.9941568,-9.511024,2.35579,-15.115316,0.52838826,-4.418805,-5.996546,-9.632167,-1.314249,-6.0960665,-3.029497,-4.6848054,0.37096655,-4.000584,1.2943524,-0.3620029,4.3343983,3.1516542,5.870944,0.21328053,5.008533,2.0400412,5.325281,4.5792265,4.9442787,3.7521274,3.1489425,3.4918811,4.066396,-0.3623714,-2.4366174,calm
-677.57697,55.879787,-1.5186412,9.907582,-4.78662,0.28380468,-8.933177,-7.012333,-11.390599,-3.4461164,-12.66968,1.5021485,-14.4696045,-0.992756,-4.691992,-7.8710365,-10.946627,-2.873062,-8.37668,-5.2481413,-6.319539,-2.2349145,-7.571337,-4.3784795,-5.2640944,-1.6618294,0.0010389002,6.47033,3.8460512,7.719599,2.7421863,1.6665069,0.30532023,1.5600193,2.0125544,2.2877345,2.3282475,3.2197437,1.8226092,1.526211,calm
-606.2045,60.358814,-24.344942,12.689715,-4.803007,-4.5114784,-6.793817,-9.193912,-10.548016,3.2390962,-9.285864,2.2637057,-12.4364805,-1.0112327,-2.5564587,-6.625487,-8.47711,-0.49472514,-6.04567,-1.7980936,-0.6143929,2.4514356,-1.2611351,2.7966554,-1.5843586,2.2212377,-0.21131878,2.4869282,2.4369078,6.730166,5.554803,7.177325,6.952298,8.757213,6.3961535,3.7177124,0.9334691,0.3098082,0.9720867,1.4710957,happy
-603.18036,64.767784,-18.056814,12.085357,-1.3917696,-3.8869264,-5.2233014,-6.4886756,-11.2189865,4.4856777,-7.7998433,4.678419,-10.202212,-0.6028786,-1.4466782,-4.036128,-6.8580627,1.4930478,-5.6566358,0.044331238,-1.3247632,3.1337202,-2.062285,3.096136,-0.62946314,3.9067414,1.245589,4.4623404,3.2935684,6.133015,4.24897,2.710693,2.7246714,5.373406,4.5526366,3.7424471,3.9796722,4.89481,3.587191,1.744396,happy
-593.511,47.733044,-16.624962,9.834762,-4.899262,-6.9907904,-11.047573,-14.521598,-13.217607,-2.261722,-11.93162,1.3135389,-16.557236,-1.8676894,-6.4632254,-7.496724,-10.899333,-2.328052,-9.929937,-5.2810545,-5.9543815,-0.43605718,-5.263764,1.0797281,-2.221281,1.2442721,-0.99920595,-0.25973248,0.35532567,6.8796434,5.8540964,4.039545,1.327689,1.1902815,2.294688,2.3116682,2.3087146,1.6323816,-1.1653085,-1.0414553,happy
-592.5808,55.66057,-19.190039,10.463236,-2.6097014,-9.133834,-10.735599,-13.874222,-12.976858,0.85766774,-12.29332,2.3677244,-13.686988,-2.4646978,-3.1934235,-7.565029,-9.002788,-0.054157518,-6.782824,-4.2110753,-5.257797,-0.74180824,-6.9293036,-1.844619,-4.07815,1.4362873,0.60634637,4.3502564,2.9353309,5.9321632,2.1752536,1.1795495,0.23253584,1.3150649,3.2647386,4.0777655,6.164535,5.0282207,1.2381936,-1.4045826,happy
-474.82065,40.022346,-24.399849,5.9572296,-4.1947994,-8.5998535,-4.2978783,-2.2362459,-8.556603,5.9136143,-6.069689,4.4831414,-6.681754,2.6123006,2.2352762,2.4461267,2.7626617,9.729063,5.2047267,9.983175,7.854933,5.236,2.433676,6.655316,2.8696835,7.901794,5.61503,5.541982,4.8170505,3.5564392,4.292186,2.5158277,2.9190478,3.2410204,3.5902622,3.5516405,4.3134375,1.6975282,3.3023903,2.1781409,happy
-480.85934,40.34432,-22.254679,8.06491,-2.196128,-7.3881044,-4.482467,-1.0501721,-9.112947,6.5073943,-6.7864757,5.447798,-6.4366474,-0.5072004,0.22192566,-1.5686018,-0.26171398,9.632024,4.75008,13.413312,9.962825,9.113243,4.3617764,7.0493565,1.017103,5.660214,3.0931,5.055853,4.791759,2.6931353,4.1023774,3.8340733,4.5101743,4.141388,3.4406745,3.7407131,4.4454536,2.1773076,2.8379805,1.9928268,happy
-547.87787,44.814846,-22.76124,7.151763,-5.003313,-7.4254904,-9.640415,-9.38035,-13.170219,4.045521,-12.923059,0.2854571,-10.998168,-2.9101725,-3.6137624,-6.5261216,-9.745327,0.2057282,-7.303097,-2.0501192,-0.7401755,3.8742344,3.3863792,8.989778,8.256472,8.523602,6.8193383,4.7915106,3.5345018,3.8485684,2.1894763,1.4528215,1.9809729,2.6166472,1.1929023,0.1247599,-0.10395208,1.5659335,0.36921692,-1.0782533,happy
-468.225,33.87059,-34.00205,-3.0820596,-8.616177,-15.130519,-11.628588,-8.742056,-15.803468,3.4921875,-13.356708,1.1531807,-8.194644,1.9037025,4.0957427,5.772798,5.4921036,10.938013,-0.7871743,3.4770877,1.3015149,3.581721,-2.1329305,2.056286,-1.5152125,2.510536,2.2889028,2.8046534,5.7478704,7.8065853,8.169537,4.149448,1.9939013,2.411872,2.7001255,1.1645167,1.70726,2.7175016,1.8359702,-2.3151622,happy
-625.93384,60.70686,-13.790567,8.910849,-2.5451982,-3.5768635,-8.918272,-8.6653,-13.441454,0.38971025,-8.994462,0.53988785,-9.191837,-3.7251737,0.9936537,-4.8615775,-8.579817,-0.36843976,-6.790829,-1.4654963,-2.7843516,2.158187,-1.487837,4.2487545,-0.8512682,2.9189231,1.7223878,5.702814,6.629839,10.184382,10.604474,9.847778,5.592926,4.9702396,2.9741757,1.1136467,1.6224746,1.3701116,0.40320382,-1.201907,sad
-616.7873,66.69927,-10.355672,12.228941,0.35622436,-3.2434278,-8.726066,-13.543301,-12.903303,3.7583594,-10.278973,1.1509123,-10.055397,-2.3834302,0.2386457,-6.6844263,-5.5649643,0.7093028,-4.5284204,-0.49624285,-1.175989,2.833711,-2.3625984,2.3241615,0.410382,6.0686045,3.9081664,8.883828,7.7749166,11.879452,8.800786,7.23912,4.2360587,5.4676576,5.079977,5.291291,4.879158,2.3394475,0.14051564,-1.293574,sad
-654.0684,44.267906,-2.024346,9.647208,-0.43190947,3.8169966,-4.0051293,-8.992208,-8.282523,0.2857332,-7.102831,4.4133554,-10.042388,-0.35200396,-0.5844459,-5.69747,-4.7745266,1.0632519,-5.8209887,-2.8158839,-4.0618415,0.046218008,-5.326285,-2.475959,-2.6632035,0.6265658,3.1885543,8.034506,6.385733,10.705597,5.2704115,8.302184,6.3000317,7.5323763,4.8476043,0.9598892,1.4328461,1.8728943,3.6169426,3.4138505,sad
-633.7779,54.377125,-10.364724,9.914895,-3.0904484,-1.1461453,-9.07255,-13.34712,-13.189607,-0.43474182,-12.408744,2.5625992,-12.197062,-3.5134919,-2.585566,-7.2463403,-7.684021,-1.6047251,-5.8202996,-3.3726985,-6.256017,1.7868227,-4.6464305,-0.1480278,-1.8073235,3.1403863,2.9098377,7.4917808,5.2121525,11.4023695,7.071248,8.39959,4.8894825,5.349278,4.4283304,2.182646,1.362536,0.9510453,-0.092478886,-2.1746106,sad
-528.2966,48.71196,-20.242146,5.168832,-7.9953804,-10.478758,-9.84607,-8.259404,-15.572114,5.32262,-8.862409,1.860008,-4.1184697,-0.029268367,1.7320265,2.4050171,-0.5970685,12.2049465,6.351033,13.166627,10.526831,10.914045,3.528421,4.060506,1.6199279,5.64511,5.582392,2.7388904,2.1590755,0.14459644,3.2403798,3.3961248,3.6321485,0.50364095,0.28059113,1.5087345,1.8207818,0.6638834,1.9228779,2.5201373,sad
-493.28732,43.253326,-31.054161,-3.1678007,-11.752972,-14.014927,-13.47472,-13.736985,-15.68786,6.635787,-12.892873,0.59915537,-8.371133,0.9703461,4.7610917,7.9132404,6.704608,13.056137,4.0885324,5.8007565,2.3966942,6.5598865,0.09177001,1.3315854,-3.5479145,-0.49438733,1.2013322,0.70987713,1.1764398,2.224045,4.0626245,3.1070247,1.8531717,1.2744508,1.8647845,3.2632675,3.0159163,0.80665493,0.9311647,-1.3969359,sad
-530.32764,36.70318,-24.988802,-2.7585928,-9.809713,-11.523958,-13.922167,-11.472597,-17.472103,3.382447,-11.2885895,-2.2964342,-6.227531,-5.06147,-3.0784948,-4.0050526,-3.64042,6.228568,3.809579,8.4179125,9.241307,12.787589,7.5887413,7.9652767,2.1509175,2.6398504,2.0361722,3.9249356,3.8205101,-0.15392731,0.9033815,0.3362009,0.33186933,-0.26751536,-0.35011458,1.1327689,1.5537816,1.2303951,-0.18227847,-0.5958011,sad
-477.8109,34.44733,-25.075617,-4.0619454,-10.463436,-13.455931,-14.240252,-7.9101934,-18.00515,6.0610995,-11.641766,0.8799248,-6.800034,-1.8093605,-0.32907116,4.589427,4.3452187,18.990217,10.227766,11.744942,3.4880846,1.6129081,-3.1810303,3.4689784,1.6989673,2.9960644,-0.892556,-0.96296024,1.5390694,2.3974879,1.6993065,-0.71005267,2.845035,5.2865186,4.6821914,3.4029775,2.5109422,1.3327771,1.6124511,-0.108758755,sad
-585.5683,56.07475,-6.6211905,13.643921,-6.072396,0.8237856,-1.8010757,-2.7189295,-9.687246,2.0992858,-7.120502,1.4169395,-6.8197265,0.36886132,-1.6275897,-4.7451715,-6.834722,-0.3307894,-6.128403,-2.171469,-3.6987832,-2.1063378,-5.492616,-1.3727118,-4.5833964,-0.8820915,-1.1402142,2.565795,0.39281398,3.114622,2.088364,1.9629022,1.8610339,2.1520565,3.4067907,3.023552,4.9358296,4.1017194,2.3342555,1.3311197,angry
-580.5171,59.853798,-10.06976,16.948854,-3.1659203,-1.0667771,-3.26162,-3.5828488,-11.041284,1.5539008,-5.5817595,1.2620072,-7.0199833,-0.30267653,-0.3189876,-4.3180976,-6.7915883,-0.17819445,-5.9929895,-2.1963363,-2.4657075,-0.119547375,-4.4773054,-0.8995252,-3.6013887,-0.7603892,-1.5044273,2.776673,1.0403342,4.9499154,4.7335286,3.8990934,0.7026901,1.7780896,1.3389777,1.2124202,3.3707914,3.1248796,4.246719,2.6626766,angry
-627.9642,52.418686,-0.79390836,9.456948,-0.7404989,-0.6004004,-8.253932,-8.653529,-10.582463,0.6967625,-12.457011,1.3492314,-11.975865,-1.3690248,-4.5653768,-7.0965858,-8.650739,-1.681045,-7.7480454,-4.244258,-6.6259637,-2.7875996,-8.906195,-3.1197295,-5.3797746,-1.4753388,-3.2042165,-0.64035165,-2.7396088,2.2169023,-0.7655449,3.1311426,1.9908034,4.109963,0.8646624,0.48214474,-1.1027919,0.002257276,0.44242266,1.7257478,angry
-610.9609,46.264587,-7.9421535,7.952466,-3.8561304,-4.0216856,-8.211216,-11.261886,-10.443226,0.60533535,-11.449936,0.4476323,-10.862861,-2.508594,-3.8670752,-7.752427,-8.36338,-2.3055513,-6.6693506,-4.997588,-6.055352,-1.7519495,-8.10837,-2.795017,-4.351661,-1.0318044,-2.719285,-0.6481254,-3.8594692,0.08545962,-2.6335697,-0.69817567,-1.6669325,1.0935522,0.8596932,3.5933323,3.4899342,4.643923,3.5198452,1.9487138,angry
-449.855,47.234253,-12.172728,4.790116,-5.7340803,-3.3325071,-1.6166762,-0.5676214,-9.819343,3.9190207,-7.3321633,2.56943,-5.7196474,-2.2306967,-2.1263695,-3.4554029,-6.439803,4.3344445,-1.2522929,4.8157196,1.9649192,1.25677,-1.9379328,4.5844727,0.75821805,5.5130024,2.7509513,5.617879,4.8003345,3.7372332,5.340415,4.746873,3.3738139,3.8579626,3.0916948,3.4508827,4.05386,3.4676552,3.3438485,2.0296588,angry
-375.5518,37.92424,-23.160585,-3.4035337,-9.412326,-5.374702,-3.8329935,-1.4594908,-11.037356,2.6172726,-9.430241,0.7560945,-7.371568,-2.6306314,-1.5014211,-1.5302088,-5.2606883,2.8482645,-1.4615595,4.8338,6.3591385,8.956455,4.665642,8.380018,1.654532,5.5021067,3.349622,5.098707,3.1023152,4.2576604,4.7371936,4.138764,3.6573846,3.2934055,2.5512137,2.3739514,2.5049531,3.2156088,2.6193848,2.1847396,angry
-472.35513,47.88168,-12.061076,4.7137494,-5.0796123,-3.7106235,-3.560433,-4.7380533,-12.939689,3.2250028,-11.221223,3.4858603,-7.7750797,-1.8810527,-3.4027863,-5.9058595,-8.707976,-0.18206055,-7.3536644,0.9478518,0.46588326,4.030686,-0.5198238,4.1941404,0.12289033,2.603363,0.77833766,3.6839993,1.884271,5.1308727,5.5006466,5.2231317,4.5266743,3.0876079,1.5009602,1.3563962,1.6186736,1.6325027,1.8291663,2.0513506,angry
-413.8045,43.7622,-17.636662,-5.817533,-7.4529433,-4.6577826,-5.412855,-2.7476313,-12.647045,6.0435967,-6.676099,-0.494059,-7.4659624,-4.450045,-5.0426693,-1.9847348,-4.203767,6.0439754,-2.0073433,3.7334926,3.189211,5.7765794,2.448611,7.2417183,1.1399306,3.8246467,1.6763045,4.1866727,2.075186,3.6420836,3.1492398,3.9215198,3.2632792,3.1658082,2.661688,2.0731976,1.4958514,2.692567,4.5486555,2.920563,angry
-525.94086,52.600513,-12.018194,11.935683,-3.6756804,-1.5159769,-11.355843,-8.703097,-5.837015,3.6321294,-8.77152,2.8772025,-5.893632,1.9413664,-2.4175613,-0.7053661,-2.3805177,5.3657284,1.98882,6.840471,5.184508,6.326235,2.1932316,4.9991465,2.4581585,8.196909,4.6557317,6.270139,3.070144,5.344605,4.6700797,6.348073,4.3539624,4.2097344,3.2547739,3.8767655,4.61619,3.7010398,3.7617278,2.162369,fearful
-533.5892,48.374355,-14.825198,11.537409,-2.5009038,-2.5513928,-9.424425,-9.704546,-7.690038,5.5952244,-9.186415,-0.09156496,-5.772418,2.8151076,-1.3004473,-3.3962367,-4.476313,1.4725815,-0.011396395,4.4014997,6.5890064,8.762015,1.7982677,4.7024994,3.2362838,8.416517,6.7790656,7.9788585,4.573994,4.097409,2.176669,4.34464,4.197235,3.1644237,0.3369355,0.3152911,2.4492474,2.0841622,0.53981066,-0.52909255,fearful
-581.88965,46.331215,-16.10633,10.155394,-7.296027,-4.655045,-13.41601,-15.6997385,-8.977789,1.77948,-13.21035,-0.06635556,-12.224518,-2.0834818,-6.754709,-5.8741374,-7.6210957,-2.658958,-7.223428,-2.3089066,-0.55531937,2.7722735,-1.808629,2.2580442,-0.9000524,3.9839294,1.5185591,3.9000883,2.4538386,6.4311633,3.325562,5.0385766,3.3343444,3.8387258,0.42410126,0.01630689,2.5729177,1.8587677,1.9395545,0.90127426,fearful
-572.67664,45.73674,-14.87613,8.85178,-6.846303,-4.9424887,-15.17737,-12.221921,-9.489658,3.3871512,-14.157765,0.044039417,-10.819553,-2.0089583,-6.7223997,-3.8196065,-8.054965,0.24903217,-6.3770485,1.1157223,1.9447169,6.1724205,-1.820469,1.7339488,-3.4760268,2.8675342,-0.4150385,6.272013,3.9414756,6.759659,2.6367075,3.746901,1.701226,2.9784324,0.8073525,-0.81172657,0.24599092,0.7939003,0.95912224,0.603799,fearful
-437.10995,38.069508,-24.96463,1.4620464,-6.2551622,-6.378774,-9.196771,-6.862828,-11.519247,10.985063,-9.731086,-0.5762506,-5.673846,4.5507617,10.010449,14.851493,11.003479,18.689547,6.3086057,6.1237645,1.1015874,6.0154796,2.0857575,3.386695,-0.24120516,1.2501956,0.35169458,3.4550319,2.9455464,4.6606894,5.1821175,6.398327,5.994738,3.8334475,4.076747,2.8721766,3.1726763,3.2111728,2.4047902,0.3146628,fearful
-398.96964,30.650555,-30.142712,-5.110251,-10.01651,-7.364885,-10.274285,-9.212733,-15.245428,4.69691,-8.718938,3.3333404,2.211809,16.568554,13.576544,8.914322,0.738427,7.678514,-0.3841362,5.012252,0.5414282,2.1604955,-1.7420887,2.1122432,-0.8865034,3.296716,4.1615868,3.7889218,1.5918248,5.5392013,7.455565,3.806815,1.9423287,1.1681674,3.7292352,2.4806612,2.881152,3.656217,2.6479175,1.0073984,fearful
-429.12598,33.948254,-24.119928,-5.439033,-11.81047,-8.120568,-15.121237,-14.407622,-15.2105465,1.891015,-12.80548,1.5347807,-2.2119567,11.724619,4.379296,5.5536013,0.37627432,7.1629076,-1.2909454,1.5362207,1.3825839,3.8631494,-0.77619743,2.6032484,-2.9006188,2.2181768,2.124156,1.7668512,1.939279,5.204962,3.5993629,1.5888063,2.463569,3.4325528,2.1744032,1.4666508,1.5564196,1.2530787,1.3407528,1.2705574,fearful
-424.90472,31.266968,-30.315,-4.699891,-11.188638,-6.61847,-11.251233,-10.7038,-17.809093,3.4505055,-11.438199,1.9460695,2.194127,15.430498,14.384997,11.598366,2.1743543,5.680912,-2.3993437,1.4751422,0.21060622,1.8634908,-1.3233936,1.1735599,-3.1414495,2.0447261,2.2445533,3.435051,4.7403765,6.7526827,3.7458081,2.168339,4.61445,3.2295175,2.9326909,2.6567829,1.271073,-1.6566696,0.06815108,2.5429401,fearful
-615.1665,56.1765,-10.816013,15.940026,-2.1748922,-0.5059189,-9.588922,-10.349082,-3.939874,4.1143737,-11.437453,2.8744762,-7.504704,-0.63434035,-1.698672,-5.155784,-5.072325,-1.3054467,-4.2078333,-4.324227,-3.8426888,-3.2765498,-5.160048,-0.21241035,-3.8222103,1.7828233,0.32287684,3.003346,2.4312706,2.4676933,0.8600711,2.3411665,3.0551484,4.6242604,3.6247926,1.7604216,1.4806216,0.9421021,2.3884237,2.9083276,disgust
-614.46436,74.61955,-16.336197,21.205534,-4.2840753,1.0112807,-8.543488,-12.139269,-11.997422,4.4817224,-12.613748,3.6944757,-10.395694,-0.66728634,-1.569881,-5.3573565,-5.4251666,-1.5290687,-4.4064035,-2.861311,-3.7949746,-0.32790965,-3.2335448,-0.08498249,-4.000364,1.2189045,-0.6930145,1.5174721,-1.607024,2.8114314,0.9394661,2.8877897,2.8669856,3.262032,2.4487793,2.2709684,3.2201838,1.4500456,0.5701538,0.066055395,disgust
